id,name,nref,raj,rajerr,raref,decj,decjerr,dref,pmra_radio,pmraerr,prref,pmdec_radio,pmdecerr,pdref,px,pxerr,pxref,posepoch,poseref,p0,p0err,p0ref,p1,p1err,p1ref,dm,dmerr,dmref,dist,pb,pberr,pbref,survey,surveyref,BinComp,BinCompref,Type,TypeRef,Assoc,raj_now,decj_now
68,B0114+58,stwd85,19.411087499999997,0.0026,hlk+04,59.24399722222223,0.0026,hlk+04,-3.0,5.3,,18.0,5.7,,,0.0,,49751.0,hlk+04,0.1014390664824,2e-12,hlk+04,5.849955e-15,1.7e-20,hlk+04,49.42068,0.00059,bkk+16,1.768,,0.0,,"gb3,gbncc,lotaas",,,,XRS:[pb15],,,19.411083408050896,59.24402177389911
69,J0121+53,gac+20,20.25,11.0,gac+20,53.483333333333334,11.0,gac+20,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,2.7247846,4e-07,gac+20,,0.0,,91.38,0.03,gac+20,2.644,,0.0,,chime,,,RRAT[gac+20],,,,20.25,53.483333333333334
70,J0122+1416,ttk+17,20.50545833333333,0.03,mbc+20,14.27138888888889,0.03,mbc+20,0.0,0.0,,0.0,0.0,,,0.0,,57876.0,mbc+20,1.38899395038,2e-11,mbc+20,3.803e-15,1e-18,mbc+20,17.693,0.003,mbc+20,1.584,,0.0,,"misc,lotaas,gbncc",,,,,,,20.50545833333333,14.27138888888889
71,J0125+62,slr+14,21.499999999999996,3.0,slr+14,62.583333333333336,3.0,slr+14,0.0,0.0,,0.0,0.0,,,0.0,,56292.0,,1.708233,9.8e-05,slr+14,,0.0,,118.0,0.5,mss+20,2.403,,0.0,,gbncc,,,,,,,21.499999999999996,62.583333333333336
72,J0131-7310,mfl+06,22.868791666666663,0.03,mfl+06,-73.16926111111111,0.03,mfl+06,0.0,0.0,,0.0,0.0,,,0.0,,52335.0,,0.348124045581,7e-12,mfl+06,1.7614e-15,7e-19,mfl+06,205.2,0.7,mfl+06,59.7,,0.0,,misc,,,,EXGAL:SMC,,,22.868791666666663,-73.16926111111111
73,J0133-6957,lml+98,23.38525,0.01,dsb+98,-69.95824444444445,0.01,dsb+98,0.0,0.0,,0.0,0.0,,,0.0,,49980.2,,0.463473741703,3e-12,dsb+98,1.2e-16,2e-19,dsb+98,22.948,0.008,dsb+98,2.441,,0.0,,pks70,,,,,,,23.38525,-69.95824444444445
74,J0134-2937,mld+96,23.57784333333333,0.0003,lwy+16,-29.621400555555557,0.0003,lwy+16,17.0,1.0,jbv+19,-9.0,2.0,jbv+19,,0.0,,54428.0,lwy+16,0.136961610513651,1.4e-14,lwy+16,7.83699e-17,3.0000000000000004e-22,lwy+16,21.806,0.006,hlk+04,25.0,,0.0,,pks70,,,,,,,23.577806053319335,-29.621380819068477
75,J0137+1654,lxf+05,24.349499999999995,0.01,lxf+05,16.911694444444443,0.01,lxf+05,0.0,0.0,,0.0,0.0,,,0.0,,52225.0,,0.4147630265082,5e-13,lxf+05,1.223e-17,3e-20,lxf+05,26.0838,0.0024,bkk+16,3.061,,0.0,,"ar4,lotaas",,,,,,,24.349499999999995,16.911694444444443
76,J0137+6349,slr+14,24.305687499999998,0.017,lsk+18,63.826208333333334,0.017,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56500.0,,0.717962726847,6e-12,lsk+18,9.6e-16,5e-18,lsk+18,285.5,0.06,lsk+18,9.097,,0.0,,gbncc,,,,,,,24.305687499999994,63.826208333333334
77,J0139+3336,ttm+18,24.98845833333333,0.04,mbc+20,33.61658333333334,0.04,mbc+20,0.0,0.0,,0.0,0.0,,,0.0,,57901.0,mbc+20,1.2479609557,1e-10,mbc+20,2.064e-15,8e-18,mbc+20,21.23,0.01,mbc+20,1.472,,0.0,,"misc,lotaas",,,RRAT[ttm18],,,,24.98845833333333,33.61658333333334
78,J0139+5621,cvh+14,24.910666666666664,0.02,cvh+14,56.36022222222223,0.02,cvh+14,0.0,0.0,,0.0,0.0,,,0.0,,56000.0,,1.77534382596,1e-10,cvh+14,7.9096e-14,3e-18,cvh+14,101.842,0.032,cvh+14,2.41,,0.0,,"misc,lotaas,gbncc",,,,,,,24.91066666666666,56.36022222222222
79,B0136+57,dth78,24.832250416666664,0.0012,cbv+09,58.24217194444444,0.0012,cbv+09,-19.11,0.07,cbv+09,-16.6,0.07,cbv+09,0.37,0.04,cbv+09,52275.0,cbv+09,0.27245063095,1.5e-11,hlk+04,1.071167e-14,1.2e-19,hlk+04,73.81141,0.00076,bkk+16,2.6,,0.0,,"gb1,gb2,gb3,gb4,gbncc,lotaas",,,,,,,24.83226103333609,58.24218116666622
80,B0138+59,mth72,25.416408333333333,0.0076,hlk+04,60.15897222222222,0.0076,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,49293.0,hlk+04,1.2229485205457,1.8e-12,hlk+04,3.9107e-16,1.4e-20,hlk+04,34.926,0.004,srb+15,2.3,,0.0,,"misc,gb3,gb4,gbncc,lotaas",,,,,,,25.416408333333333,60.15897222222222
81,J0141+63,slr+14,25.249999999999996,2.0,slr+14,63.13333333333333,2.0,slr+14,0.0,0.0,,0.0,0.0,,,0.0,,56292.0,,0.04668588,4.9e-07,slr+14,,0.0,,272.8,0.02,mss+20,8.774,,0.0,,gbncc,,,,,,,25.249999999999993,63.133333333333326
82,J0146+31,ttol16,26.562499999999996,40.0,ttol16,31.066666666666666,40.0,ttol16,0.0,0.0,,0.0,0.0,,,0.0,,57022.0,,0.9381,0.0,ttol16,,0.0,,25.0,1.0,ttol16,1.826,,0.0,,misc,,,,,,,26.5625,31.06666666666667
83,J0146+6145,ims94,26.593416666666663,0.1,pkw+03,61.75077777777778,0.1,pkw+03,-4.1,1.0,tck13,1.9,1.0,tck13,,0.0,,49031.0,pkw+03,8.6889941,4e-07,dk14,1.99e-12,5e-14,dk14,,0.0,,3.6,,0.0,,misc,,,"AXP,NRAD",XRS:4U_0142+61,,,26.59340882930168,61.75078140972675
84,B0144+59,stwd85,26.93601416666666,0.0001,dgb+19,59.367578888888886,0.0001,dgb+19,-6.39,0.09,dgb+19,3.8,0.08,dgb+19,0.47,0.07,dgb+19,56000.0,dgb+19,0.19632137543003,1.6e-13,ywml10,2.56763e-16,8e-21,ywml10,40.111,0.003,hlk+04,2.128,,0.0,,"gb3,lotaas",,,,,,,26.936035818985616,59.36756601269879
85,B0148-06,mlt+78,27.844657916666666,0.0002,dgb+19,-6.584163055555555,0.0002,dgb+19,10.7,0.1,dgb+19,-5.38,0.07,dgb+19,0.23,0.09,dgb+19,56000.0,dgb+19,1.464664549334,7e-12,hlk+04,4.4259e-16,5e-20,hlk+04,25.66,0.03,hlk+04,25.0,,0.0,,"mol2,pks70",,,,,,,27.844621660032516,-6.584144825582388
86,J0152+0948,clm+05,28.098875,0.05,clm+05,9.802777777777779,0.05,clm+05,0.0,0.0,,0.0,0.0,,,0.0,,52858.0,,2.74664729014,1e-10,clm+05,1.7e-15,4e-18,clm+05,22.881,0.012,bkk+16,2.477,,0.0,,ar4,,,,,,,28.098874999999996,9.802777777777779
87,B0149-16,mlt+78,28.04522458333333,0.0001,dgb+19,-16.631566944444444,0.0001,dgb+19,0.8,0.2,dgb+19,-31.3,0.4,dgb+19,0.46,0.2,dgb+19,56000.0,dgb+19,0.8327416126878,1.3e-12,hlk+04,1.299202e-15,6e-21,hlk+04,11.92577,4e-05,srb+15,0.92,,0.0,,"mol2,pks70",,,,,,,28.045221872558347,-16.631460885314457
88,J0154+1833,mgf+19,28.653678041666662,3e-05,mgf+19,18.564099444444444,3e-05,mgf+19,10.3,0.9,mgf+19,-8.9,1.9,mgf+19,,0.0,,56900.0,,0.0023645697763006,5e-16,mgf+19,2.919e-21,1.2e-23,mgf+19,19.7978,0.0001,mgf+19,1.622,,0.0,,AO327,,,,,,,28.653636090444728,18.56413569354621
89,J0156+04,dsm+16,29.004166666666663,110.0,dsm+16,4.033333333333333,110.0,dsm+16,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,,0.0,,27.5,0.0,dsm+16,25.0,,0.0,,AO327,,,RRAT[dsm+16],,,,29.004166666666666,4.033333333333334
90,B0153+39,dtws85,29.229999999999997,0.21,hlk+04,39.82472222222223,0.21,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,49701.0,hlk+04,1.81156061131,1e-10,hlk+04,1.516e-16,1e-18,hlk+04,59.833,0.011,bkk+16,4.916,,0.0,,"gb2,lotaas,gbncc",,,,,,,29.229999999999993,39.824722222222235
91,B0154+61,dls72,29.458097499999997,0.0001,dgb+19,62.20740222222223,0.0001,dgb+19,1.57,0.06,dgb+19,44.8,0.04,dgb+19,0.56,0.03,dgb+19,56000.0,dgb+19,2.35174493646,7e-11,hlk+04,1.889254e-13,5e-19,hlk+04,30.21,0.03,hlk+04,1.786,,0.0,,"jb1,gb3,gbncc,lotaas",,,,,,,29.45809218012789,62.20725041873898
92,J0158+21,dsm+13,29.62083333333333,32.0,dsm+13,21.133333333333333,32.0,dsm+13,0.0,0.0,,0.0,0.0,,,0.0,,55387.0,,0.5053,0.0,dsm+13,,0.0,,20.0,0.0,dsm+13,1.569,,0.0,,"AO327,lotaas",,,,,,,29.620833333333334,21.133333333333333
93,J0201+7005,kkl+15,30.422266666666665,0.007,kkl+15,70.08836388888888,0.007,kkl+15,0.0,0.0,,0.0,0.0,,,0.0,,56777.0,,1.349184471846,1e-11,kkl+15,5.5144e-15,1.5e-18,kkl+15,21.029,0.002,kkl+15,1.172,,0.0,,"gbncc,lotaas",,,RRAT[kkl+15],,,,30.422266666666665,70.08836388888888
94,J0205+6449,mss+02,31.408010291666667,0.00015,bkr+13,64.82814841666666,0.00015,bkr+13,-1.4,0.16,bkr+13,0.54,0.16,bkr+13,,0.0,,55487.0,bkr+13,0.06571592849324,9e-14,lrc+09,1.93754256e-13,4e-21,lrc+09,140.7,0.3,csl+02,3.2,,0.0,,misc,,,HE,"GRS:4FGL_J0205.7+6449[fermi21],SNR:PWN:3C58",,,31.408014489324035,64.82814679757008
95,B0203-40,mlt+78,31.505387499999998,0.005,jbv+19,-40.46767222222223,0.005,jbv+19,9.0,4.0,jbv+19,26.0,5.0,jbv+19,,0.0,,57600.0,jbv+19,0.630551259569,4e-12,jbv+19,1.1966e-15,3e-19,jbv+19,12.9,1.2,nmc81,1.26,,0.0,,"mol2,pks70",,,,,,,31.5053460522875,-40.46779195983745
96,J0209+5759,gac+20,32.40543333333333,0.016,gac+20,57.995919444444446,0.016,gac+20,0.0,0.0,,0.0,0.0,,,0.0,,58790.0,,1.063906282526,1.4e-11,gac+20,1.3919e-14,1.4e-18,gac+20,55.282,0.0,gac+20,1.743,,0.0,,chime,,,,,,,32.40543333333333,57.99591944444445
97,J0210+5845,scb+19,32.73083333333333,0.1,tbc+20,58.75111111111111,0.1,tbc+20,0.0,0.0,,0.0,0.0,,,0.0,,58011.0,,1.766208099,2e-09,tbc+20,1.3402e-13,2e-17,tbc+20,76.772,0.006,tbc+20,1.952,,0.0,,lotaas,,,,,,,32.73083333333333,58.751111111111115
98,J0211-8159,lml+98,32.99583333333332,0.3,dsb+98,-81.99338888888889,0.3,dsb+98,0.0,0.0,,0.0,0.0,,,0.0,,49525.14,,1.0773327013,8e-10,dsb+98,2.9e-16,2e-17,dsb+98,24.36,0.03,dsb+98,1.523,,0.0,,pks70,,,,,,,32.99583333333332,-81.99338888888889
99,J0212+5222,bck+13,33.217241666666666,0.006,lsk+18,52.38041666666667,0.006,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56500.0,,0.3763863640606,1.5e-12,lsk+18,6.5993e-15,1.3e-18,lsk+18,38.21,0.03,lsk+18,1.558,,0.0,,"htru_eff,gbncc,lotaas",,,,,,,33.217241666666666,52.38041666666667
100,J0214+5222,slr+14,33.73029708333333,0.0034,slr+14,52.37804166666667,0.0034,slr+14,0.0,0.0,,0.0,0.0,,,0.0,,55974.0,,0.02457529479071,2.2e-13,slr+14,2.99e-19,1e-20,slr+14,22.0354,0.0034,slr+14,1.161,512.0397,0.0003,slr+14,"gbncc,lotaas",He[slr+14],,,,,,33.73029708333334,52.378041666666675
101,J0215+6218,llc98,33.98594166666666,0.0095,hlk+04,62.30926944444444,0.0095,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,51341.0,hlk+04,0.548879819155,3e-12,hlk+04,6.6212e-16,3e-20,hlk+04,84.0,0.05,hlk+04,2.004,,0.0,,"misc,gbncc",,,,,,,33.98594166666666,62.30926944444444
102,J0218+4232,nbf+95,34.526494037499994,4e-06,dyc+14,42.538159763888885,4e-06,dyc+14,5.35,0.05,dyc+14,-3.74,0.12,dyc+14,0.16,0.09,dyc+14,55849.1,,0.0023230905315122,8e-17,dcl+16,7.739549999999999e-20,6.9999999999999995e-25,dcl+16,61.252,0.005,hlk+04,3.15,2.02884611561,9e-11,dcl+16,"misc,gbncc",He[ker96],,"HE[khvb98,aaa+09f]",GRS:4FGL_J0218.1+4232[fermi21],,,34.52647652315326,42.53817200755932
103,J0220+36,ttol16,35.20833333333333,60.0,ttol16,36.36666666666667,60.0,ttol16,0.0,0.0,,0.0,0.0,,,0.0,,57022.0,,1.0297,0.0,ttol16,,0.0,,40.0,10.0,ttol16,2.246,,0.0,,"misc,lotaas",,,,,,,35.20833333333333,36.36666666666667
104,J0229+20,dsm+13,37.262499999999996,32.0,dsm+13,20.966666666666665,32.0,dsm+13,0.0,0.0,,0.0,0.0,,,0.0,,55388.0,,0.8069,0.0,dsm+13,,0.0,,27.0,0.0,dsm+13,2.089,,0.0,,AO327,,,,,,,37.262499999999996,20.96666666666667
105,B0226+70,dtws85,37.80829166666666,0.026,hlk+04,70.44274444444444,0.026,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,49692.0,hlk+04,1.466820306152,7e-12,hlk+04,3.10998e-15,7e-20,hlk+04,46.6794,0.0016,bkk+16,1.755,,0.0,,"gb2,gbncc,lotaas",,,,,,,37.80829166666666,70.44274444444444
106,J0241+16,dsm+13,40.44166666666667,31.0,dsm+13,16.066666666666666,31.0,dsm+13,0.0,0.0,,0.0,0.0,,,0.0,,55668.0,,1.5454,0.0,dsm+13,,0.0,,16.0,0.0,dsm+13,0.936,,0.0,,AO327,,,,,,,40.44166666666667,16.066666666666666
107,J0242+62,hrk+08,40.645833333333336,3.0,cvh+14,62.947222222222216,3.0,cvh+14,0.0,0.0,,0.0,0.0,,,0.0,,54100.0,,0.592,0.0,hrk+08,,0.0,,3.92,0.16,mss+20,0.217,,0.0,,"gb350,lotaas,gbncc",,,,,,,40.645833333333336,62.94722222222221
108,J0244+14,dsm+13,41.2125,31.0,dsm+13,14.45,31.0,dsm+13,0.0,0.0,,0.0,0.0,,,0.0,,56160.0,,2.1281,0.0,dsm+13,,0.0,,31.0,0.0,dsm+13,2.796,,0.0,,AO327,,,,,,,41.2125,14.449999999999998
109,J0248+4230,brj+21,42.12917916666666,0.001,brj+21,42.505691666666664,0.001,brj+21,0.0,0.0,,0.0,0.0,,,0.0,,56588.0,,0.0026008347856317,3e-16,brj+21,1.6873e-20,5e-24,brj+21,48.2634,0.0001,brj+21,1.853,,0.0,,FermiAssoc,,,HE[brj+21],GRS:4FGL_J0248.6+4230[brj+21],,,42.12917916666666,42.50569166666666
110,J0248+6021,tpc+11,42.077570833333326,0.001,tpc+11,60.35964444444445,0.001,tpc+11,48.0,10.0,tpc+11,48.0,4.0,tpc+11,,0.0,,54000.0,tpc+11,0.217094,5e-06,tpc+11,5.509e-14,5e-17,tpc+11,370.0,1.0,tpc+11,2.0,,0.0,,misc,,,HE[tpc+11],GRS:4FGL_J0248.4+6021[fermi21],,,42.077481196345005,60.35955480717954
111,J0250+5854,tbc+18,42.57408333333333,0.03,tbc+18,58.90036111111111,0.03,tbc+18,0.0,0.0,,0.0,0.0,,,0.0,,57973.0,,23.535378476,1e-09,tbc+18,2.716e-14,7e-17,tbc+18,45.281,0.003,tbc+18,1.558,,0.0,,lotaas,,,,,,,42.57408333333333,58.90036111111112
112,J0251+2606,cck+16,42.76064041666667,0.0005,drc+21,26.102769444444444,0.0005,drc+21,17.0,3.0,drc+21,0.0,0.0,,,0.0,,56644.0,,0.0025415543469461,3e-16,drc+21,7.572000000000001e-21,8e-24,drc+21,20.2166,0.0,drc+21,1.17,0.2024406403,9e-10,drc+21,FermiAssoc,UL[cck+16],,HE[cck+16],GRS:4FGL_J0251.0+2605[drc+21],,,42.76057448655792,26.10276944442946
113,B0254-53,lvw69b,43.98455208333332,0.0009,jbv+19,-53.07257638888889,0.0009,jbv+19,25.0,4.0,jbv+19,7.0,3.0,jbv+19,,0.0,,57600.0,jbv+19,0.4477084731988,3e-13,jbv+19,3.129e-17,3e-20,jbv+19,15.9,0.5,mlt+78,1.514,,0.0,,"mol1,mol2,pks70,ghrss",,,,,,,43.984436950917676,-53.07260862588558
114,J0302+2252,ttol16,45.63329166666666,0.004,mbc+20,22.87002777777778,0.004,mbc+20,0.0,0.0,,0.0,0.0,,,0.0,,57811.0,mbc+20,1.207164839778,2e-12,mbc+20,8.25e-17,1e-19,mbc+20,18.9922,0.0006,mbc+20,1.014,,0.0,,"misc,lotaas",,,,,,,45.633291666666665,22.87002777777778
115,B0301+19,fss73,46.13797916666666,0.016,hlk+04,19.547611111111113,0.016,hlk+04,6.0,7.0,las82,-37.0,4.0,las82,,0.0,,49289.0,hlk+04,1.387584446262,3e-12,hlk+04,1.295235e-15,2e-20,hlk+04,15.65677,0.00035,bkk+16,0.739,,0.0,,"misc,mol2,gb4,lotaas",,,,,,,46.137989458700034,19.547547643546746
116,J0305+11,scb+19,46.27499999999999,12.0,scb+19,11.383333333333333,12.0,scb+19,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.8621,0.0,scb+19,,0.0,,27.97,0.06,scb+19,1.838,,0.0,,lotaas,,,,,,,46.27499999999998,11.383333333333333
117,J0317+13,ttm18,49.474999999999994,12.0,scb+19,13.483333333333333,12.0,scb+19,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,1.9743,0.0,scb+19,,0.0,,12.9,0.04,scb+19,0.366,,0.0,,"misc,lotaas",,,,,,,49.47499999999999,13.483333333333334
118,B0320+39,dth78,50.861091249999994,0.0001,dgb+19,39.747889722222226,0.0001,dgb+19,26.5,0.05,dgb+19,-30.77,0.02,dgb+19,1.05,0.04,dgb+19,56000.0,dgb+19,3.032071956385,1e-11,hlk+04,6.3562e-16,7e-20,hlk+04,26.18975,0.00093,bkk+16,0.952,,0.0,,"gb1,gb2,gb4,gbncc,lotaas",,,,,,,50.86100145539304,39.74799398542818
119,J0324+5239,bck+13,51.23108333333333,0.04,bck+13,52.65869444444444,0.04,bck+13,0.0,0.0,,0.0,0.0,,,0.0,,56100.0,,0.336620230291,3e-12,bck+13,3.81e-16,3e-18,bck+13,115.4636,0.0029,bkk+16,2.29,,0.0,,"htru_eff,gbncc",,,,,,,51.23108333333333,52.65869444444444
120,J0325+6744,slr+14,51.27129166666666,0.021,lsk+18,67.74983055555556,0.021,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56500.0,,1.364678767282,1.5e-11,lsk+18,1.553e-15,1e-17,lsk+18,65.28,0.05,lsk+18,1.929,,0.0,,gbncc,,,,,,,51.27129166666666,67.74983055555556
121,J0329+1654,lxf+05,52.28562499999999,0.03,lxf+05,16.900555555555552,0.03,lxf+05,0.0,0.0,,0.0,0.0,,,0.0,,52225.0,,0.893319660649,1e-12,lxf+05,2.1525e-16,6e-20,lxf+05,40.821,0.036,bkk+16,2.557,,0.0,,"ar4,lotaas",,,,,,,52.28562499999999,16.900555555555556
122,B0329+54,cp68,53.247539999999994,0.0001,dgb+19,54.578702500000006,0.0001,dgb+19,16.97,0.03,dgb+19,-10.37,0.05,dgb+19,0.59,0.02,dgb+19,56000.0,dgb+19,0.714519699726,4e-12,hlk+04,2.048265e-15,8e-21,hlk+04,26.7641,0.0001,hsh+12,1.695,,0.0,,"misc,jb1,gb1,gb2,gb3,gb4,lotaas,gbncc",,,,,,,53.24748249760422,54.57873763842656
123,B0331+45,dtws85,53.81934,0.0001,dgb+19,45.93151444444444,0.0001,dgb+19,-3.66,0.05,dgb+19,-0.08,0.12,dgb+19,0.41,0.02,dgb+19,56000.0,dgb+19,0.26920054092953,1.3e-13,hlk+04,7.3505e-18,1e-21,hlk+04,47.14571,0.00029,bkk+16,2.439,,0.0,,"gb2,lotaas",,,,,,,53.819352401802476,45.93151471552141
124,J0335+6623,slr+14,53.98774999999999,0.13,lsk+18,66.38988888888889,0.13,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56500.0,,1.76193424742,1.9e-10,lsk+18,4.81e-15,1e-16,lsk+18,66.726,0.002,lsk+18,1.907,,0.0,,"gbncc,lotaas",,,,,,,53.987749999999984,66.38988888888889
125,J0337+1715,rsa+14,54.432607874999995,0.00013,rsa+14,17.25411888888889,0.00013,rsa+14,4.81,0.49,jkc+18,-4.42,0.42,jkc+18,0.73,0.24,jkc+18,55920.0,,0.00273258863244,9e-14,rsa+14,1.7666e-20,9e-24,rsa+14,21.3162,0.0003,rsa+14,1.3,1.629401788,5e-09,rsa+14,gb350,HeT[rsa+14],,,"OPT:[rsa+14],XRS:[ska+16]",,,54.43259186910093,17.254133597010547
126,J0340+4130,hrm+11,55.09703317083333,1.1e-05,abb+18,41.51258086111111,1.1e-05,abb+18,-0.53,0.11,,-3.3,0.29,,0.7,0.4,abb+18,56675.0,abb+18,0.0032993393664907,1.7e-17,abb+18,7.047e-21,1.2e-24,abb+18,49.5865,0.0016,abb+18,1.603,,0.0,,FermiAssoc,,,HE,GRS:4FGL_J0340.3+4130[fermi21],,,55.09703523879708,41.51259373710926
127,J0343-3000,bjd+06,55.866416666666666,0.03,bjd+06,-30.007638888888888,0.03,bjd+06,0.0,0.0,,0.0,0.0,,,0.0,,52950.0,,2.59702715738,9e-11,bjd+06,5.7e-17,9e-18,bjd+06,20.2,0.3,bjd+06,1.594,,0.0,,"pkshl,gbncc",,,,,,,55.866416666666666,-30.007638888888888
128,B0339+53,dth78,55.803749999999994,0.041,hlk+04,53.21483333333334,0.041,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,49309.0,hlk+04,1.934478067294,1.5e-11,hlk+04,1.342243e-14,1.5e-19,hlk+04,67.3,0.06,hlk+04,1.705,,0.0,,"gb1,gb2,lotaas",,,,,,,55.80374999999999,53.21483333333334
129,J0344-0901,clh+20,56.15612916666666,0.002,clh+20,-9.017405555555557,0.002,clh+20,0.0,0.0,,0.0,0.0,,,0.0,,58393.0,,1.226005572598,1.3e-11,clh+20,3.4708e-15,1.6e-18,clh+20,30.9,0.3,clh+20,1.507,,0.0,,fast_uwb,,,,,,,56.15612916666666,-9.017405555555557
130,J0348+0432,lbr+13,57.18182916666666,4e-06,afw+13,4.536516111111111,4e-06,afw+13,4.04,0.16,afw+13,3.5,0.6,afw+13,,0.0,,56000.0,,0.0391226569017806,7e-16,afw+13,2.4075e-19,5e-23,afw+13,40.46313,0.00011,afw+13,2.1,0.102424062722,7e-12,afw+13,"gb350,lotaas,gbncc",He[afw+13],,,,,,57.18181547724563,4.536504251463862
131,J0349+2340,scb+19,57.489083333333326,0.04,mbc+20,23.68138888888889,0.04,mbc+20,0.0,0.0,,0.0,0.0,,,0.0,,57813.0,mbc+20,2.4207709776,4e-11,mbc+20,1.0995e-15,7e-19,mbc+20,62.962,0.005,mbc+20,3.746,,0.0,,lotaas,,,,,,,57.489083333333326,23.681388888888893
132,J0357+3205,aaa+09c,59.46875,0.2,rkp+11,32.09027777777778,0.2,rkp+11,117.0,20.0,lmm+13,115.0,20.0,lmm+13,,0.0,,54946.0,,0.4441044988,6e-10,rkp+11,1.3037e-14,2e-17,rkp+11,,0.0,,0.835,,0.0,,FermiBlind,,,NRAD,GRS:4FGL_J0357.8+3204[fermi21],,,59.46844733500321,32.08998028521326
133,B0353+52,dtws85,59.43683458333333,0.0002,dgb+19,52.61597027777778,0.0002,dgb+19,13.88,0.09,dgb+19,-10.61,0.08,dgb+19,0.28,0.05,dgb+19,56000.0,dgb+19,0.1970300980314,3e-13,hlk+04,4.76594e-16,3e-21,hlk+04,103.706,0.004,hlk+04,3.571,,0.0,,"gb2,gbncc",,,,,,,59.43678755132269,52.616006229441595
134,J0358+4155,slr+14,59.51322749999999,0.0012,lsk+18,41.921952777777776,0.0012,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56500.0,,0.2264843322519,3e-13,lsk+18,1.4583e-16,1.6e-19,lsk+18,46.325,0.001,lsk+18,1.481,,0.0,,"gbncc,lotaas",,,,,,,59.51322749999999,41.921952777777776
135,B0355+54,mth72,59.72384916666666,0.0002,lwy+16,54.22049555555556,0.0002,lwy+16,9.3,0.5,lwy+16,8.3,0.8,lwy+16,0.91,0.16,ccv+04,54096.0,lwy+16,0.156384121559,8e-12,lwy+16,4.39496e-15,5e-20,lwy+16,57.142,0.0003,js06,1.0,,0.0,,"misc,jb1,gb1,gb2,gb3,gb4,gbncc,lotaas",,,HE[to07],XRS:PWN[mvk+06],,,59.723831120472475,54.22047944980473
136,J0358+6627,slr+14,59.6580375,0.0034,lsk+18,66.46293611111112,0.0034,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56500.0,,0.09150578075475,1.7e-13,lsk+18,1.089e-17,9e-20,lsk+18,62.33,0.01,lsk+18,1.884,,0.0,,"gbncc,lotaas",,,,,,,59.658037500000006,66.46293611111112
137,J0359+5414,cwp+17,59.858374999999995,0.02,cwp+17,54.248805555555556,0.02,cwp+17,0.0,0.0,,0.0,0.0,,,0.0,,55716.0,cwp+17,0.079427232292,1.3e-12,cwp+17,1.67336e-14,7e-20,cwp+17,,0.0,,,,0.0,,FermiBlind,,,NRAD,"GRS:4FGL_J0359.4+5414[fermi21],XRS:[wcp+18]",,,59.85837499999999,54.24880555555555
138,B0403-76,mlt+78,60.465624999999996,0.01,lbs+20,-76.13693055555557,0.01,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.54525418661,3e-11,lbs+20,1.5438e-15,1.2e-19,lbs+20,21.7,0.1,pkj+13,1.014,,0.0,,"mol2,pks70",,,,,,,60.465624999999996,-76.13693055555557
139,B0402+61,dth78,61.625335833333324,0.0002,dgb+19,61.64483555555555,0.0002,dgb+19,12.4,0.1,dgb+19,22.74,0.08,dgb+19,0.22,0.05,dgb+19,56000.0,dgb+19,0.5945761650437,8e-13,ywml10,5.57316e-15,3e-20,ywml10,65.4053,0.0034,bkk+16,4.545,,0.0,,"gb1,gb2,gb3,gb4,lotaas",,,,,,,61.625293816402504,61.64475850172753
140,J0407+1607,lxf+05,61.978912499999986,0.003,lxf+05,16.121222222222222,0.003,lxf+05,0.0,0.0,,0.0,0.0,,,0.0,,52799.0,,0.02570173919463,2e-14,lxf+05,7.9e-20,3e-21,lxf+05,35.65,0.02,lxf+05,1.34,669.0704,0.0001,lxf+05,"ar4,lotaas",He[lxf+05],,,,,,61.978912499999986,16.121222222222222
141,J0410-31,bbj+11,62.662499999999994,33.0,bbj+11,-31.12472222222222,33.0,bbj+11,0.0,0.0,,0.0,0.0,,,0.0,,55196.0,,1.8785,0.0002,bbj+11,,0.0,,9.2,0.3,bbj+11,0.415,,0.0,,"htru_pks,gbncc",,,RRAT,,,,62.662499999999994,-31.124722222222225
142,B0410+69,dtws85,63.9818875,0.0034,hlk+04,69.90274722222223,0.0034,hlk+04,-0.8,5.2,,-13.0,6.9,,,0.0,,49874.0,hlk+04,0.3907150899386,3e-13,hlk+04,7.6601e-17,3e-21,hlk+04,27.44598,0.00038,bkk+16,1.368,,0.0,,"gb2,gb4,gbncc,lotaas",,,,,,,63.98188648364974,69.90273070651763
